Scouter Name,Event,Match Level,Match #,Robot,Team #,Cycle Number,Cycle Time,Cycle Type
DD,2025nytr,qm,5,b2,8067,1,15.2,tc4
DD,2025nytr,qm,5,b2,8067,2,18.1,tc4
ML,2025nytr,qm,5,b1,7504,0,2.1,tc4
ML,2025nytr,qm,5,b1,7504,1,50.1,tc4
ML,2025nytr,qm,5,b1,7504,2,8.4,tc4
ML,2025nytr,qm,5,b1,7504,3,14.6,tc4
ML,2025nytr,qm,5,b1,7504,4,13.5,tc4
ML,2025nytr,qm,5,b1,7504,5,24,tc4
J,2025nytr,qm,5,r1,6300,0,13.4,tc2
J,2025nytr,qm,5,r1,6300,1,16.4,tc2
J,2025nytr,qm,5,r1,6300,2,41.6,tc1
J,2025nytr,qm,5,r1,6300,3,11.8,tc2
J,2025nytr,qm,5,r1,6300,4,11.6,tc2
J,2025nytr,qm,5,r1,6300,5,11.8,tc3
ap,2025nytr,qm,5,r3,1126,0,11.1,tc2
ap,2025nytr,qm,5,r3,1126,1,25.2,tc3
ap,2025nytr,qm,5,r3,1126,2,11.2,tc3
ap,2025nytr,qm,5,r3,1126,3,47.1,tc1
ap,2025nytr,qm,5,r3,1126,4,9.3,tc4
ap,2025nytr,qm,5,r3,1126,5,9.2,tc4
ap,2025nytr,qm,5,r3,1126,6,12.1,tc3
arin,2025nytr,qm,6,b3,9624,0,8.7,tc4
arin,2025nytr,qm,6,b3,9624,1,7.5,tc4
arin,2025nytr,qm,6,b3,9624,2,29.7,tc4
arin,2025nytr,qm,6,b3,9624,3,28.6,tc4
arin,2025nytr,qm,6,b3,9624,4,53.3,tc4
DD,2025nytr,qm,6,b1,6648,0,,{}
df,2025nytr,qm,6,b2,1518,0,16.3,tan
df,2025nytr,qm,6,b2,1518,1,21,tan
df,2025nytr,qm,6,b2,1518,2,18.5,tan
df,2025nytr,qm,6,b2,1518,3,16.1,tan
df,2025nytr,qm,6,b2,1518,4,16.9,tan
df,2025nytr,qm,6,b2,1518,5,14.9,tan
df,2025nytr,qm,6,b2,1518,6,20.5,tan
Ak,2025nytr,qm,6,r2,1880,0,4.4,tc1
Ak,2025nytr,qm,6,r2,1880,1,105,tc3
Ak,2025nytr,qm,6,r2,1880,2,17.6,tc3
J,2025nytr,qm,6,r1,1591,0,25.5,tc4
J,2025nytr,qm,6,r1,1591,1,7.9,tc4
J,2025nytr,qm,6,r1,1591,2,7.8,tc4
J,2025nytr,qm,6,r1,1591,3,10.1,tc4
J,2025nytr,qm,6,r1,1591,4,13.5,tc4
J,2025nytr,qm,6,r1,1591,5,21.2,tc4
J,2025nytr,qm,6,r1,1591,6,13.8,tc4
ap,2025nytr,qm,6,r3,5149,0,36.8,tc2
ap,2025nytr,qm,6,r3,5149,1,36.4,tc2
ap,2025nytr,qm,6,r3,5149,2,33.4,tc3
a,2025nytr,qm,7,b3,7030,0,,{}
df,2025nytr,qm,7,b2,6806,0,30.9,tc2
df,2025nytr,qm,7,b2,6806,1,24.7,tc2
df,2025nytr,qm,7,b2,6806,2,28.5,tc2
df,2025nytr,qm,7,b2,6806,3,24.8,tc3
Ak,2025nytr,qm,7,r2,2791,0,24.6,tc4
Ak,2025nytr,qm,7,r2,2791,1,11.3,tc4
Ak,2025nytr,qm,7,r2,2791,2,13.5,tc4
Ak,2025nytr,qm,7,r2,2791,3,11,tc3
Ak,2025nytr,qm,7,r2,2791,4,24,tc3
Ak,2025nytr,qm,7,r2,2791,5,10.9,tc3
Ak,2025nytr,qm,7,r2,2791,6,19.8,tc3
Ak,2025nytr,qm,7,r2,2791,7,60.3,tc3
Jp,2025nytr,qm,7,b1,4571,0,17.6,tap
Jp,2025nytr,qm,7,b1,4571,1,5.6,tap
Jp,2025nytr,qm,7,b1,4571,2,24.9,tc4
ap,2025nytr,qm,7,r3,3181,0,5.2,tc4
ap,2025nytr,qm,7,r3,3181,1,14.3,tap
ap,2025nytr,qm,7,r3,3181,2,28.1,tap
J,2025nytr,qm,7,r1,5881,0,11.4,tc2
J,2025nytr,qm,7,r1,5881,1,9.6,tc2
J,2025nytr,qm,7,r1,5881,2,6,tc2
J,2025nytr,qm,7,r1,5881,3,11.6,tc2
J,2025nytr,qm,7,r1,5881,4,9.7,tc2
J,2025nytr,qm,7,r1,5881,5,8.8,tc2
J,2025nytr,qm,7,r1,5881,6,41.8,tc2
J,2025nytr,qm,7,r1,5881,7,8.3,tc2
J,2025nytr,qm,7,r1,5881,8,15.6,tc1
Jp,2025nytr,qm,8,b1,3360,0,73.9,tap
Jp,2025nytr,qm,8,b1,3360,1,16.8,tap
Jp,2025nytr,qm,8,b1,3360,2,34.2,tap
df,2025nytr,qm,8,b2,3003,0,2,tc4
df,2025nytr,qm,8,b2,3003,1,8.2,tc4
df,2025nytr,qm,8,b2,3003,2,24.7,tc4
df,2025nytr,qm,8,b2,3003,3,18.4,tc4
df,2025nytr,qm,8,b2,3003,4,26.2,tc4
df,2025nytr,qm,8,b2,3003,5,21.5,tc4
ap,2025nytr,qm,8,r3,10352,0,40.9,tc1
ap,2025nytr,qm,8,r3,10352,1,58.5,tc1
Ak,2025nytr,qm,8,r2,1493,0,8.4,tc4
Ak,2025nytr,qm,8,r2,1493,1,17.9,tc4
Ak,2025nytr,qm,8,r2,1493,2,9.3,tc4
Ak,2025nytr,qm,8,r2,1493,3,9.5,tc3
Ak,2025nytr,qm,8,r2,1493,4,5.7,tc3
Ak,2025nytr,qm,8,r2,1493,5,8,tc3
Ak,2025nytr,qm,8,r2,1493,6,9.1,tc3
Ak,2025nytr,qm,8,r2,1493,7,13,tc4
Ak,2025nytr,qm,8,r2,1493,8,16.2,tc3
Ak,2025nytr,qm,8,r2,1493,9,5.7,tc3
Ak,2025nytr,qm,8,r2,1493,10,17.1,tc4
Ak,2025nytr,qm,8,r2,1493,11,12.8,tc4
J,2025nytr,qm,8,r1,2875,0,32.1,tan
J,2025nytr,qm,8,r1,2875,1,58.1,tc4
J,2025nytr,qm,8,r1,2875,2,10.5,tan
J,2025nytr,qm,8,r1,2875,3,29,tc4
a,2025nytr,qm,8,b3,334,0,,{}
Jp,2025nytr,qm,9,b1,2601,0,65.6,tc4
Jp,2025nytr,qm,9,b1,2601,1,7.6,tc4
Jp,2025nytr,qm,9,b1,2601,2,7,tc4
df,2025nytr,qm,9,b2,578,0,31.9,tc4
df,2025nytr,qm,9,b2,578,1,79,tc4
df,2025nytr,qm,9,b2,578,2,12.2,tc4
arin,2025nytr,qm,9,b3,6911,0,,{}
ap,2025nytr,qm,9,r3,5528,0,35,tc4
ap,2025nytr,qm,9,r3,5528,1,63.6,tc3
Ak,2025nytr,qm,9,r2,2869,0,26.1,tc1
Ak,2025nytr,qm,9,r2,2869,1,5.1,tc4
Ak,2025nytr,qm,9,r2,2869,2,7.6,tc3
Ak,2025nytr,qm,9,r2,2869,3,16,tc3
Ak,2025nytr,qm,9,r2,2869,4,13.5,tc4
Ak,2025nytr,qm,9,r2,2869,5,22,tc4
Ak,2025nytr,qm,9,r2,2869,6,8.5,tc3
Ak,2025nytr,qm,9,r2,2869,7,17.5,tc1
J,2025nytr,qm,9,r1,4122,0,16.6,tc4
J,2025nytr,qm,9,r1,4122,1,9.6,tan
J,2025nytr,qm,9,r1,4122,2,17.8,tc4
J,2025nytr,qm,9,r1,4122,3,15.5,tan
J,2025nytr,qm,9,r1,4122,4,12.4,tan
J,2025nytr,qm,9,r1,4122,5,33.3,tc3
arin,2025nytr,qm,10,b3,639,0,10.5,tap
arin,2025nytr,qm,10,b3,639,1,6,tap
arin,2025nytr,qm,10,b3,639,2,15.7,tc2
arin,2025nytr,qm,10,b3,639,3,12.7,tc2
arin,2025nytr,qm,10,b3,639,4,11.6,tc2
arin,2025nytr,qm,10,b3,639,5,52.4,tap
df,2025nytr,qm,10,b2,7718,0,,{}
Jp,2025nytr,qm,10,b1,424,0,17.1,tan
Jp,2025nytr,qm,10,b1,424,1,4.3,tc4
Jp,2025nytr,qm,10,b1,424,2,8.8,tc4
Jp,2025nytr,qm,10,b1,424,3,21.8,tc4
Jp,2025nytr,qm,10,b1,424,4,17.7,tc4
Jp,2025nytr,qm,10,b1,424,5,11.6,tc3
Jp,2025nytr,qm,10,b1,424,6,22.9,tc3
Jp,2025nytr,qm,10,b1,424,7,6.9,tc3
Jp,2025nytr,qm,10,b1,424,8,10.2,tc3
ap,2025nytr,qm,10,r3,2053,0,12.5,tap
ap,2025nytr,qm,10,r3,2053,1,29.5,tc2
ap,2025nytr,qm,10,r3,2053,2,12.2,tc3
ap,2025nytr,qm,10,r3,2053,3,21.4,tc3
ap,2025nytr,qm,10,r3,2053,4,14.5,tc2
ap,2025nytr,qm,10,r3,2053,5,23.3,tc3
Ak,2025nytr,qm,10,r2,3550,0,51.9,tc4
Ak,2025nytr,qm,10,r2,3550,1,1.7,tc3
Ak,2025nytr,qm,10,r2,3550,2,1.8,tap
Ak,2025nytr,qm,10,r2,3550,3,10.1,tap
Ak,2025nytr,qm,10,r2,3550,4,29.3,tap
Ak,2025nytr,qm,10,r2,3550,5,15.8,tap
Ak,2025nytr,qm,10,r2,3550,6,1.1,tap
Ak,2025nytr,qm,10,r2,3550,7,12.7,tap
J,2025nytr,qm,10,r1,1468,0,6,tc4
J,2025nytr,qm,10,r1,1468,1,8.6,tc4
J,2025nytr,qm,10,r1,1468,2,9,tc3
J,2025nytr,qm,10,r1,1468,3,6,tc3
J,2025nytr,qm,10,r1,1468,4,31.8,tc2
J,2025nytr,qm,10,r1,1468,5,3.2,tc2
J,2025nytr,qm,10,r1,1468,6,9.8,tc2
J,2025nytr,qm,10,r1,1468,7,8.3,tc2
J,2025nytr,qm,10,r1,1468,8,9.3,tc4
J,2025nytr,qm,10,r1,1468,9,15.1,tc4
CW,2025nytr,qm,11,r3,6401,0,,{}
DD,2025nytr,qm,11,b2,20,0,4.7,tc4
DD,2025nytr,qm,11,b2,20,1,12.5,tc4
DD,2025nytr,qm,11,b2,20,2,14.7,tc3
DD,2025nytr,qm,11,b2,20,3,9.8,tc3
DD,2025nytr,qm,11,b2,20,4,9.4,tc3
DD,2025nytr,qm,11,b2,20,5,13.8,tc2
DD,2025nytr,qm,11,b2,20,6,12.2,tc2
DD,2025nytr,qm,11,b2,20,7,13.9,tc2
DD,2025nytr,qm,11,b2,20,8,7.5,tc2
DD,2025nytr,qm,11,b2,20,9,12.7,tc1
Ak,2025nytr,qm,11,r2,8067,0,81,tc4
J,2025nytr,qm,11,r1,191,0,3.7,tc4
J,2025nytr,qm,11,r1,191,1,18,tc4
Jl ,2025nytr,qm,11,b1,7605,0,18.5,tc4
Jl ,2025nytr,qm,11,b1,7605,1,15,tc3
Jl ,2025nytr,qm,11,b1,7605,2,15.6,tc4
Jl ,2025nytr,qm,11,b1,7605,3,24.5,tc3
ML,2025nytr,qm,11,b3,3950,0,21.2,tc4
ML,2025nytr,qm,11,b3,3950,1,17.3,tc3
ML,2025nytr,qm,11,b3,3950,2,9.8,tc4
ML,2025nytr,qm,11,b3,3950,3,20.7,tc3
ML,2025nytr,qm,11,b3,3950,4,9.9,tc2
ML,2025nytr,qm,11,b3,3950,5,20.4,tc2
ML,2025nytr,qm,11,b3,3950,6,17.4,tc2
ML,2025nytr,qm,11,b3,3950,7,7.9,tc2
ML,2025nytr,qm,11,b3,3950,8,5.8,tc3
Ak,2025nytr,qm,12,r2,5149,0,11.1,tc3
Ak,2025nytr,qm,12,r2,5149,1,71.1,tc2
CW,2025nytr,qm,12,r3,6648,0,27,tap
J,2025nytr,qm,12,r1,3173,0,25.6,tc4
J,2025nytr,qm,12,r1,3173,1,6.1,tc4
J,2025nytr,qm,12,r1,3173,2,25.8,tc4
J,2025nytr,qm,12,r1,3173,3,52.4,tc4
DD,2025nytr,qm,12,b2,6463,0,,{}
ML,2025nytr,qm,12,b3,10714,0,77.1,tc1
ML,2025nytr,qm,12,b3,10714,1,7.4,tc1
ML,2025nytr,qm,12,b3,10714,2,8.6,tc1
ML,2025nytr,qm,12,b3,10714,3,12.1,tc1
ML,2025nytr,qm,12,b3,10714,4,8.1,tc1
DD,2025nytr,qm,12,b1,870,0,3.6,tc4
DD,2025nytr,qm,12,b1,870,1,9.2,tc4
DD,2025nytr,qm,12,b1,870,2,8.9,tc4
DD,2025nytr,qm,12,b1,870,3,14.6,tc4
DD,2025nytr,qm,12,b1,870,4,11.9,tc4
DD,2025nytr,qm,12,b1,870,5,8.5,tc4
DD,2025nytr,qm,12,b1,870,6,11,tc4
DD,2025nytr,qm,12,b1,870,7,12.7,tc4
DD,2025nytr,qm,12,b1,870,8,24.9,tc3
DD,2025nytr,qm,13,b1,4458,0,1.1,tc4
DD,2025nytr,qm,13,b1,4458,1,20.5,tc4
DD,2025nytr,qm,13,b1,4458,2,13,tc4
DD,2025nytr,qm,13,b1,4458,3,10.7,tc4
DD,2025nytr,qm,13,b1,4458,4,9.9,tc4
DD,2025nytr,qm,13,b2,1880,0,9.6,tc1
DD,2025nytr,qm,13,b2,1880,1,28.1,tc2
DD,2025nytr,qm,13,b2,1880,2,8.4,tc3
DD,2025nytr,qm,13,b2,1880,3,18.3,tc3
DD,2025nytr,qm,13,b2,1880,4,9.4,tc2
DD,2025nytr,qm,13,b2,1880,5,33.7,tc2
CW,2025nytr,qm,13,r3,358,0,56.6,tc4
ML,2025nytr,qm,13,b3,229,0,,{}
J,2025nytr,qm,13,r1,3181,0,,
Ak,2025nytr,qm,13,r2,7759,0,,{}
CW,2025nytr,qm,14,r3,3044,0,3.3,tc4
CW,2025nytr,qm,14,r3,3044,1,5.7,tc4
CW,2025nytr,qm,14,r3,3044,2,8.8,tc4
CW,2025nytr,qm,14,r3,3044,3,8.3,tc4
CW,2025nytr,qm,14,r3,3044,4,7.1,tc3
CW,2025nytr,qm,14,r3,3044,5,6.3,tc3
CW,2025nytr,qm,14,r3,3044,6,7.3,tc3
CW,2025nytr,qm,14,r3,3044,7,6.4,tc3
CW,2025nytr,qm,14,r3,3044,8,6.3,tc3
CW,2025nytr,qm,14,r3,3044,9,11,tc2
CW,2025nytr,qm,14,r3,3044,10,10.8,tc2
CW,2025nytr,qm,14,r3,3044,11,6.4,tc2
CW,2025nytr,qm,14,r3,3044,12,6.5,tc4
CW,2025nytr,qm,14,r3,3044,13,6.9,tc4
CW,2025nytr,qm,14,r3,3044,14,13.1,tc4
eg,2025nytr,qm,14,b2,334,0,,{}
Ak,2025nytr,qm,14,r2,9468,0,18.1,tc2
Ak,2025nytr,qm,14,r2,9468,1,21.6,tc2
Ak,2025nytr,qm,14,r2,9468,2,39.4,tc2
Ak,2025nytr,qm,14,r2,9468,3,32.5,tc3
DD,2025nytr,qm,14,b1,6300,0,25.1,tc3
DD,2025nytr,qm,14,b1,6300,1,11.9,tc3
DD,2025nytr,qm,14,b1,6300,2,59.1,tc3
ML,2025nytr,qm,14,b3,810,0,12.2,tc4
ML,2025nytr,qm,14,b3,810,1,12.1,tap
ML,2025nytr,qm,14,b3,810,2,8.3,tap
ML,2025nytr,qm,14,b3,810,3,9.6,tc4
ML,2025nytr,qm,14,b3,810,4,18.1,tc1
ML,2025nytr,qm,14,b3,810,5,5.7,tc4
ML,2025nytr,qm,14,b3,810,6,10.3,tc4
ML,2025nytr,qm,14,b3,810,7,24.3,tc4
ML,2025nytr,qm,14,b3,810,8,17.7,tc4
ML,2025nytr,qm,14,b3,810,9,13.9,tc1
J,2025nytr,qm,14,r1,4571,0,38.1,tap
J,2025nytr,qm,14,r1,4571,1,15.5,tap
eg,2025nytr,qm,15,b2,7031,0,67,tap
CW,2025nytr,qm,15,r3,250,0,28.1,tap
CW,2025nytr,qm,15,r3,250,1,38.7,tc3
CW,2025nytr,qm,15,r3,250,2,52.7,tap
J,2025nytr,qm,15,r1,578,0,31.9,tc4
J,2025nytr,qm,15,r1,578,1,27.4,tc4
J,2025nytr,qm,15,r1,578,2,23.7,tc4
J,2025nytr,qm,15,r1,578,3,19.8,tc3
J,2025nytr,qm,15,r1,578,4,24.1,tc3
Ak,2025nytr,qm,15,r2,9624,0,41,tc4
Ak,2025nytr,qm,15,r2,9624,1,15.4,tc4
Ak,2025nytr,qm,15,r2,9624,2,20.5,tc1
Ak,2025nytr,qm,15,r2,9624,3,35,tc4
DD,2025nytr,qm,15,b1,3003,0,3.7,tc4
DD,2025nytr,qm,15,b1,3003,1,8.6,tc4
DD,2025nytr,qm,15,b1,3003,2,17.1,tc4
DD,2025nytr,qm,15,b1,3003,3,4.9,tc4
DD,2025nytr,qm,15,b1,3003,4,5.5,tc4
DD,2025nytr,qm,15,b1,3003,5,7.3,tc4
DD,2025nytr,qm,15,b1,3003,6,9.3,tc4
DD,2025nytr,qm,15,b1,3003,7,10.5,tc4
DD,2025nytr,qm,15,b1,3003,8,10.5,tc4
ML,2025nytr,qm,15,b3,6806,0,14.3,tc2
ML,2025nytr,qm,15,b3,6806,1,28.3,tc3
ML,2025nytr,qm,15,b3,6806,2,17,tc3
ML,2025nytr,qm,15,b3,6806,3,23.6,tc2
ML,2025nytr,qm,15,b3,6806,4,17.3,tc2
ML,2025nytr,qm,15,b3,6806,5,24.4,tc2
ML,2025nytr,qm,16,b3,7030,0,101.3,tc1
Jp,2025nytr,qm,16,b1,1796,0,0.7,tc4
Jp,2025nytr,qm,16,b1,1796,1,12.2,tan
Jp,2025nytr,qm,16,b1,1796,2,3,tc4
Jp,2025nytr,qm,16,b1,1796,3,11.2,tc4
Jp,2025nytr,qm,16,b1,1796,4,5.3,tc3
Jp,2025nytr,qm,16,b1,1796,5,11.3,tan
Jp,2025nytr,qm,16,b1,1796,6,6.1,tc3
Jp,2025nytr,qm,16,b1,1796,7,9.2,tap
Jp,2025nytr,qm,16,b1,1796,8,7.8,tan
Jp,2025nytr,qm,16,b1,1796,9,5.4,tc2
Jp,2025nytr,qm,16,b1,1796,10,6.5,tc2
Jp,2025nytr,qm,16,b1,1796,11,3.2,tc2
Jp,2025nytr,qm,16,b1,1796,12,4.4,tc2
Jp,2025nytr,qm,16,b1,1796,13,5.2,tc4
Jp,2025nytr,qm,16,b1,1796,14,6.4,tc4
df,2025nytr,qm,16,b2,2875,0,3.9,tc4
df,2025nytr,qm,16,b2,2875,1,10,tap
df,2025nytr,qm,16,b2,2875,2,12.6,tap
df,2025nytr,qm,16,b2,2875,3,14.8,tc3
df,2025nytr,qm,16,b2,2875,4,6.5,tc3
df,2025nytr,qm,16,b2,2875,5,6.5,tc3
df,2025nytr,qm,16,b2,2875,6,22.8,tc2
df,2025nytr,qm,16,b2,2875,7,32,tc4
df,2025nytr,qm,16,b2,2875,8,8.7,tc3
df,2025nytr,qm,16,b2,2875,9,7.8,tc4
JP,2025nytr,qm,16,r1,2601,0,6.2,tc4
JP,2025nytr,qm,16,r1,2601,1,6.3,tc2
JP,2025nytr,qm,16,r1,2601,2,13.7,tc4
JP,2025nytr,qm,16,r1,2601,3,11,tc4
JP,2025nytr,qm,16,r1,2601,4,12.2,tc2
JP,2025nytr,qm,16,r1,2601,5,7.1,tc3
JP,2025nytr,qm,16,r1,2601,6,9.7,tc4
CW,2025nytr,qm,16,r3,2869,0,,{}
Ak,2025nytr,qm,16,r2,7504,0,3,tap
Ak,2025nytr,qm,16,r2,7504,1,17.5,tap
Ak,2025nytr,qm,16,r2,7504,2,8.9,tc4
Ak,2025nytr,qm,16,r2,7504,3,10.1,tc4
Ak,2025nytr,qm,16,r2,7504,4,9.6,tc4
Ak,2025nytr,qm,16,r2,7504,5,19.2,tc4
Ak,2025nytr,qm,16,r2,7504,6,12.7,tc4
Ak,2025nytr,qm,16,r2,7504,7,11.9,tc4
Ak,2025nytr,qm,16,r2,7504,8,21.1,tc2
JP,2025nytr,qm,17,r1,5528,0,17.2,tc4
JP,2025nytr,qm,17,r1,5528,1,12.5,tc4
JP,2025nytr,qm,17,r1,5528,2,22.6,tc4
JP,2025nytr,qm,17,r1,5528,3,14.9,tc4
JP,2025nytr,qm,17,r1,5528,4,18.9,tc4
JP,2025nytr,qm,17,r1,5528,5,15,tc3
JP,2025nytr,qm,17,r1,5528,6,10.7,tc3
CW,2025nytr,qm,17,r3,6911,0,41.9,tc4
ay,2025nytr,qm,17,b3,424,0,17.6,tan
ay,2025nytr,qm,17,b3,424,1,33.1,tan
ay,2025nytr,qm,17,b3,424,2,14.6,tc3
ay,2025nytr,qm,17,b3,424,3,15.3,tan
ay,2025nytr,qm,17,b3,424,4,20.4,tan
ay,2025nytr,qm,17,b3,424,5,37.8,tc2
Ak,2025nytr,qm,17,r2,1126,0,10.9,tc4
Ak,2025nytr,qm,17,r2,1126,1,8.1,tc4
Ak,2025nytr,qm,17,r2,1126,2,11.1,tc4
Ak,2025nytr,qm,17,r2,1126,3,16.2,tc4
Ak,2025nytr,qm,17,r2,1126,4,15.2,tc4
Ak,2025nytr,qm,17,r2,1126,5,15.4,tc3
Jp,2025nytr,qm,17,b1,1591,0,13.8,tc4
Jp,2025nytr,qm,17,b1,1591,1,17.7,tc4
Jp,2025nytr,qm,17,b1,1591,2,8,tc4
Jp,2025nytr,qm,17,b1,1591,3,17.2,tc4
Jp,2025nytr,qm,17,b1,1591,4,29.7,tc4
Jp,2025nytr,qm,17,b1,1591,5,8.8,tc4
Jp,2025nytr,qm,17,b1,1591,6,14.1,tc4
df,2025nytr,qm,17,b2,2791,0,19.3,tc4
df,2025nytr,qm,17,b2,2791,1,33.9,tc4
df,2025nytr,qm,17,b2,2791,2,13.3,tc3
df,2025nytr,qm,17,b2,2791,3,9.5,tc3
df,2025nytr,qm,17,b2,2791,4,25.4,tc3
df,2025nytr,qm,17,b2,2791,5,16.2,tc2
df,2025nytr,qm,17,b2,2791,6,5.9,tc2
df,2025nytr,qm,17,b2,2791,7,9.1,tc2
Jp,2025nytr,qm,18,b1,3171,0,9.3,tc4
Jp,2025nytr,qm,18,b1,3171,1,26.6,tc4
Jp,2025nytr,qm,18,b1,3171,2,13.9,tc4
Jp,2025nytr,qm,18,b1,3171,3,32.5,tc4
Jp,2025nytr,qm,18,b1,3171,4,31.4,tc4
CW,2025nytr,qm,18,r3,5881,0,6.1,tc1
CW,2025nytr,qm,18,r3,5881,1,24.9,tc2
CW,2025nytr,qm,18,r3,5881,2,7.8,tc2
CW,2025nytr,qm,18,r3,5881,3,6.7,tc2
CW,2025nytr,qm,18,r3,5881,4,14.8,tc2
CW,2025nytr,qm,18,r3,5881,5,45.4,tc2
CW,2025nytr,qm,18,r3,5881,6,14.7,tc1
JP,2025nytr,qm,18,r1,4122,0,12.4,tc4
JP,2025nytr,qm,18,r1,4122,1,11.3,tap
JP,2025nytr,qm,18,r1,4122,2,12.7,tap
JP,2025nytr,qm,18,r1,4122,3,6.1,tc4
JP,2025nytr,qm,18,r1,4122,4,16.5,tan
JP,2025nytr,qm,18,r1,4122,5,3.6,tc3
JP,2025nytr,qm,18,r1,4122,6,10.9,tc4
JP,2025nytr,qm,18,r1,4122,7,10.2,tan
JP,2025nytr,qm,18,r1,4122,8,10.9,tc3
ay,2025nytr,qm,18,b3,3360,0,46.9,tap
ay,2025nytr,qm,18,b3,3360,1,11.4,tap
ay,2025nytr,qm,18,b3,3360,2,32.8,tap
ay,2025nytr,qm,18,b3,3360,3,26,tap
Ak,2025nytr,qm,18,r2,3117,0,7.1,tc4
Ak,2025nytr,qm,18,r2,3117,1,14.8,tc4
Ak,2025nytr,qm,18,r2,3117,2,18.1,tc4
Ak,2025nytr,qm,18,r2,3117,3,9.8,tc3
Ak,2025nytr,qm,18,r2,3117,4,21.2,tc3
Ak,2025nytr,qm,18,r2,3117,5,35.4,tc3
df,2025nytr,qm,18,b2,1493,0,19.5,tc4
df,2025nytr,qm,18,b2,1493,1,6.7,tc4
df,2025nytr,qm,18,b2,1493,2,8,tc4
ay,2025nytr,qm,19,b3,8067,0,49.4,tc4
ay,2025nytr,qm,19,b3,8067,1,20.6,tc1
ay,2025nytr,qm,19,b3,8067,2,25.3,tc4
CW,2025nytr,qm,19,r3,3550,0,20.1,tc4
CW,2025nytr,qm,19,r3,3550,1,18.2,tc4
CW,2025nytr,qm,19,r3,3550,2,43.1,tap
CW,2025nytr,qm,19,r3,3550,3,7.5,tap
CW,2025nytr,qm,19,r3,3550,4,31.9,tap
JP,2025nytr,qm,19,r1,229,0,,{}
Ak,2025nytr,qm,19,r2,10352,0,25.4,tc1
Ak,2025nytr,qm,19,r2,10352,1,9.4,tc1
Ak,2025nytr,qm,19,r2,10352,2,14.4,tc1
Ak,2025nytr,qm,19,r2,10352,3,13.8,tc1
Ak,2025nytr,qm,19,r2,10352,4,10.8,tc1
Ak,2025nytr,qm,19,r2,10352,5,8.9,tc1
Ak,2025nytr,qm,19,r2,10352,6,12.9,tc1
Ak,2025nytr,qm,19,r2,10352,7,8.1,tap
df,2025nytr,qm,19,b2,6621,0,41.6,tc2
df,2025nytr,qm,19,b2,6621,1,6.2,tc2
df,2025nytr,qm,19,b2,6621,2,14.2,tc2
df,2025nytr,qm,19,b2,6621,3,7.3,tc4
df,2025nytr,qm,19,b2,6621,4,7,tc4
df,2025nytr,qm,19,b2,6621,5,11.4,tc2
df,2025nytr,qm,19,b2,6621,6,3.7,tc2
df,2025nytr,qm,19,b2,6621,7,2.7,tc2
df,2025nytr,qm,19,b2,6621,8,13.2,tc2
df,2025nytr,qm,19,b2,6621,9,11.9,tc2
ay,2025nytr,qm,20,b3,870,0,56.9,tc4
ay,2025nytr,qm,20,b3,870,1,11.6,tc4
CW,2025nytr,qm,20,r3,4571,0,27.8,tap
CW,2025nytr,qm,20,r3,4571,1,56,tap
Ak,2025nytr,qm,20,r2,191,0,23.3,tc4
Ak,2025nytr,qm,20,r2,191,1,11,tc4
Ak,2025nytr,qm,20,r2,191,2,7.5,tc4
Ak,2025nytr,qm,20,r2,191,3,12.9,tc4
Ak,2025nytr,qm,20,r2,191,4,11.3,tc4
Ak,2025nytr,qm,20,r2,191,5,10.5,tc4
Ak,2025nytr,qm,20,r2,191,6,10.5,tc3
Ak,2025nytr,qm,20,r2,191,7,7.5,tc4
Ak,2025nytr,qm,20,r2,191,8,13.3,tc3
Ak,2025nytr,qm,20,r2,191,9,9.5,tc3
JP,2025nytr,qm,20,r1,358,0,24,tc4
JP,2025nytr,qm,20,r1,358,1,27.1,tc3
JP,2025nytr,qm,20,r1,358,2,18.8,tc3
JP,2025nytr,qm,20,r1,358,3,16.4,tc3
JP,2025nytr,qm,20,r1,358,4,20.2,tc3
JP,2025nytr,qm,20,r1,358,5,11.8,tc4
JP,2025nytr,qm,20,r1,358,6,11.9,tc2
Jp,2025nytr,qm,20,b1,6401,0,32.5,tc3
Jp,2025nytr,qm,20,b1,6401,1,24.3,tc3
Jp,2025nytr,qm,20,b1,6401,2,10.3,tc3
df,2025nytr,qm,20,b2,6648,0,23.6,tap
df,2025nytr,qm,20,b2,6648,1,22.4,tap
df,2025nytr,qm,20,b2,6648,2,50.3,tap
JP,2025nytr,qm,21,r1,6300,0,41.1,tc3
JP,2025nytr,qm,21,r1,6300,1,30.9,tc3
JP,2025nytr,qm,21,r1,6300,2,17.2,tc3
ML,2025nytr,qm,21,b3,6463,0,8.7,tc4
ML,2025nytr,qm,21,b3,6463,1,16.4,tc4
ML,2025nytr,qm,21,b3,6463,2,34.3,tc4
ML,2025nytr,qm,21,b3,6463,3,16.5,tc4
ML,2025nytr,qm,21,b3,6463,4,36,tc4
Ap,2025nytr,qm,21,r2,3181,0,,{}
CW,2025nytr,qm,21,r3,639,0,16.4,tc1
CW,2025nytr,qm,21,r3,639,1,8,tc4
CW,2025nytr,qm,21,r3,639,2,21.6,tc4
CW,2025nytr,qm,21,r3,639,3,10.6,tc4
CW,2025nytr,qm,21,r3,639,4,18.5,tc4
CW,2025nytr,qm,21,r3,639,5,23.9,tc4
