Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Coral Miss,Auto Algae Processor,Auto Algae Net,Auto Algae Remove From Reef,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Coral Miss,Teleop Algae Removed From Reef,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Miss,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Good Driver,Bad Driver,Yellow Card,Red Card,Egregiously Bad Event,Comment
RV,2025ohcl,qm,6,r3,3173,1,0,0,0,2,0,0,0,1,"10.1,5.7,8.7,11,4.1,6.6,6.5,7,7.2,12.6,14.3","tc4,tc4,tap,tc1,tc4,tc4,tc4,tc4,tc4,tc3,tc3",7,2,0,1,0,1,1,0,1,0,1,3,0,1,0,0,1,0,0,0,0
Ay,2025ohcl,qm,6,r2,8145,0,0,0,0,0,0,0,0,1,"1.5,28.3","tc4,tc4",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,hit the chain while parking
Luke,2025ohcl,qm,2,r2,3015,0,0,0,0,2,0,0,0,1,"28.8,7.4,12,18.8,41.9,6.9,2.6","tan,tan,tan,tc4,tc4,tc4,tan",3,0,0,0,2,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,Had some sort of problem with their coral scoring suspect vision related also video is incredibly blurry at points so I did my best but cycle times are not great
MF,2025ohcl,qm,7,b1,3777,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,missing half of their robot just wheels and a base
RV,2025ohcl,qm,7,r3,2172,1,0,0,0,0,0,0,0,1,"8.4,18.3,12.2,14.1,17.6","tc4,tc4,tc4,tc4,tc4",5,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
Ay,2025ohcl,qm,7,r2,1559,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0
OZ,2025ohcl,qm,7,b3,10582,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,didnt show up
np,2025ohcl,qm,7,r1,6181,0,0,0,0,0,0,0,0,1,77.3,tc3,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
ar,2025ohcl,qm,7,b2,4121,1,0,0,0,0,0,0,0,1,"9.7,18.5,10.4,32.9","tc4,tc1,tc4,tc1",2,0,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,they went to the barge too early
Luke,2025ohcl,qm,2,r3,3484,0,0,0,0,0,0,0,0,1,"20.6,9.9,33.7,17.3,14.6,30.6","tc1,tc4,tc4,tc4,tc4,tc3",4,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
np,2025ohcl,qm,8,r1,8718,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
OZ,2025ohcl,qm,8,b3,10207,0,0,0,1,0,0,0,0,0,"0.1,7.1,32.3,12.4,40.5","tc1,tc1,tc1,tc1,tap",0,0,0,4,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Ay,2025ohcl,qm,8,r2,128,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MF,2025ohcl,qm,8,b1,5413,0,0,0,0,0,0,0,0,0,"0.1,15.4,24.5,16.7","tc4,tc4,tc4,tc4",4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
ar,2025ohcl,qm,8,b2,4085,0,0,0,0,0,0,0,0,1,"6.8,76.6,36.9,6.8","tc4,tc1,tc4,tc4",3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,hard time getting coral from station
RV,2025ohcl,qm,8,r3,3260,0,0,0,0,0,0,0,0,1,4.9,tc4,1,0,0,0,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
Ay,2025ohcl,qm,9,r2,9622,0,0,0,0,0,0,0,0,1,"41.5,66.4","tap,tc1",0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
RV,2025ohcl,qm,9,r3,2603,1,0,0,0,0,0,0,0,1,"11.5,51.5,29.7,11.7","tc4,tc4,tc4,tc4",4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
MF,2025ohcl,qm,9,b1,8393,0,0,0,0,1,0,0,1,0,"0.1,4.4,6.9,8.6,17.8,5.6,13.5,13.7","tc4,tc4,tc4,tc4,tc4,tc3,tc3,tan",5,2,0,0,0,3,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
np,2025ohcl,qm,9,r1,10303,0,0,0,0,0,0,0,0,1,"79.3,20.7","tap,tap",0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,seemed to have WiFi troubles 
ar,2025ohcl,qm,9,b2,9653,0,0,0,0,0,0,0,0,1,"4.9,37,65.3","tc1,tap,tc1",0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
OZ,2025ohcl,qm,9,b3,120,0,0,0,0,1,0,0,0,0,"0.1,20.6,14.4","tc3,tc3,tc3",0,3,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,missed coral a lot 
OZ,2025ohcl,qm,10,b3,3193,0,0,0,0,0,0,0,0,0,"0.1,35.9,17.1,10.6,17.6,15.2,2.7","tap,tc4,tc4,tap,tc3,tc1,tc2",2,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0
RV,2025ohcl,qm,10,r3,1511,0,0,0,0,2,0,0,0,1,"14.8,9.9,59.1,13.8,18.7","tc4,tc4,tc3,tc3,tc4",3,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Ay,2025ohcl,qm,10,r2,4611,2,0,0,0,0,0,0,0,0,"0.8,3.3,18.6,10.5,7.6,5.7,7.9,3.2,6.1,8.7,14.1,7,7.4","tc4,tc4,tan,tan,tc3,tc3,tc2,tc2,tc2,tc2,tc2,tc4,tc4",4,2,5,0,0,2,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0
MF,2025ohcl,qm,10,b1,291,0,0,0,0,0,0,0,0,0,"0.1,34.9,1,24.8,17","tc3,tc3,tc2,tc1,tc3",0,3,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ar,2025ohcl,qm,10,b2,1405,0,0,0,0,1,0,0,0,1,"32.5,11.3,12.2,12,15,16.3,8.4","tc1,tc4,tc4,tc4,tc3,tc3,tc2",3,2,1,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
np,2025ohcl,qm,10,r1,7885,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RH,2025ohcl,qm,11,b3,9194,0,0,0,0,0,0,0,0,1,"15.8,20,18.7","tc4,tap,tap",1,0,0,0,2,3,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0
ML,2025ohcl,qm,11,r1,4269,0,0,0,0,0,0,0,0,1,"11.1,16.2,13.4,12,11,26.4,12.2,12,8.6","tc3,tc4,tc3,tc3,tc3,tc3,tc2,tc1,tc1",1,5,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JS,2025ohcl,qm,11,r3,4601,0,0,0,0,1,0,0,0,1,"38.3,34.6","tap,tc4",1,0,0,0,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
MF,2025ohcl,qm,11,b1,1787,2,0,0,0,1,0,0,0,0,"0.6,27.7,4.7,5.5,10.2,4.4,7.6,6.4,5.5,8,6.3,7.3,7.5,5.2","tc4,tc4,tc3,tc3,tc2,tc2,tc3,tc3,tc3,tc3,tc2,tc2,tc2,tc1",2,6,5,1,2,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0
ar,2025ohcl,qm,11,b2,4050,1,0,0,0,0,0,0,0,1,"16.8,16.7,15.1,22.6,15.3","tc1,tc4,tc1,tc4,tc4",3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RH,2025ohcl,qm,12,b3,3173,2,0,0,1,0,0,0,0,1,"8.9,4.5,4.7,9.5,21,4.7,5.4,5.1,7.9,7.7,8.5,10.8,9.1,7.1","tc3,tc3,tc2,tc3,tc3,tc3,tc2,tc2,tc2,tc1,tc1,tc1,tc1,tc1",0,5,4,5,0,1,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0
ar,2025ohcl,qm,12,b2,3954,0,0,0,1,0,0,0,0,1,"14.1,74,30.9","tap,tap,tc1",0,0,0,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ACS,2025ohcl,qm,12,r2,9545,0,0,0,0,0,0,0,0,0,119,tc3,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,something caused the robot to slowly spin for  almost the entire match
