Scouter Name,Event,Match Level,Match #,Robot,Team #,Cycle Number,Cycle Time,Cycle Type
OZ,2025ohcl,qm,10,b3,3193,6,2.7,tc2
RV,2025ohcl,qm,10,r3,1511,0,14.8,tc4
RV,2025ohcl,qm,10,r3,1511,1,9.9,tc4
RV,2025ohcl,qm,10,r3,1511,2,59.1,tc3
RV,2025ohcl,qm,10,r3,1511,3,13.8,tc3
RV,2025ohcl,qm,10,r3,1511,4,18.7,tc4
Ay,2025ohcl,qm,10,r2,4611,0,0.8,tc4
Ay,2025ohcl,qm,10,r2,4611,1,3.3,tc4
Ay,2025ohcl,qm,10,r2,4611,2,18.6,tan
Ay,2025ohcl,qm,10,r2,4611,3,10.5,tan
Ay,2025ohcl,qm,10,r2,4611,4,7.6,tc3
Ay,2025ohcl,qm,10,r2,4611,5,5.7,tc3
Ay,2025ohcl,qm,10,r2,4611,6,7.9,tc2
Ay,2025ohcl,qm,10,r2,4611,7,3.2,tc2
Ay,2025ohcl,qm,10,r2,4611,8,6.1,tc2
Ay,2025ohcl,qm,10,r2,4611,9,8.7,tc2
Ay,2025ohcl,qm,10,r2,4611,10,14.1,tc2
Ay,2025ohcl,qm,10,r2,4611,11,7,tc4
Ay,2025ohcl,qm,10,r2,4611,12,7.4,tc4
MF,2025ohcl,qm,10,b1,291,0,0.1,tc3
MF,2025ohcl,qm,10,b1,291,1,34.9,tc3
MF,2025ohcl,qm,10,b1,291,2,1,tc2
MF,2025ohcl,qm,10,b1,291,3,24.8,tc1
MF,2025ohcl,qm,10,b1,291,4,17,tc3
ar,2025ohcl,qm,10,b2,1405,0,32.5,tc1
ar,2025ohcl,qm,10,b2,1405,1,11.3,tc4
ar,2025ohcl,qm,10,b2,1405,2,12.2,tc4
ar,2025ohcl,qm,10,b2,1405,3,12,tc4
ar,2025ohcl,qm,10,b2,1405,4,15,tc3
ar,2025ohcl,qm,10,b2,1405,5,16.3,tc3
ar,2025ohcl,qm,10,b2,1405,6,8.4,tc2
np,2025ohcl,qm,10,r1,7885,0,,{}
RH,2025ohcl,qm,11,b3,9194,0,15.8,tc4
RH,2025ohcl,qm,11,b3,9194,1,20,tap
RH,2025ohcl,qm,11,b3,9194,2,18.7,tap
ML,2025ohcl,qm,11,r1,4269,0,11.1,tc3
ML,2025ohcl,qm,11,r1,4269,1,16.2,tc4
ML,2025ohcl,qm,11,r1,4269,2,13.4,tc3
ML,2025ohcl,qm,11,r1,4269,3,12,tc3
ML,2025ohcl,qm,11,r1,4269,4,11,tc3
ML,2025ohcl,qm,11,r1,4269,5,26.4,tc3
ML,2025ohcl,qm,11,r1,4269,6,12.2,tc2
ML,2025ohcl,qm,11,r1,4269,7,12,tc1
ML,2025ohcl,qm,11,r1,4269,8,8.6,tc1
JS,2025ohcl,qm,11,r3,4601,0,38.3,tap
JS,2025ohcl,qm,11,r3,4601,1,34.6,tc4
MF,2025ohcl,qm,11,b1,1787,0,0.6,tc4
MF,2025ohcl,qm,11,b1,1787,1,27.7,tc4
MF,2025ohcl,qm,11,b1,1787,2,4.7,tc3
MF,2025ohcl,qm,11,b1,1787,3,5.5,tc3
MF,2025ohcl,qm,11,b1,1787,4,10.2,tc2
MF,2025ohcl,qm,11,b1,1787,5,4.4,tc2
MF,2025ohcl,qm,11,b1,1787,6,7.6,tc3
MF,2025ohcl,qm,11,b1,1787,7,6.4,tc3
MF,2025ohcl,qm,11,b1,1787,8,5.5,tc3
MF,2025ohcl,qm,11,b1,1787,9,8,tc3
MF,2025ohcl,qm,11,b1,1787,10,6.3,tc2
MF,2025ohcl,qm,11,b1,1787,11,7.3,tc2
MF,2025ohcl,qm,11,b1,1787,12,7.5,tc2
MF,2025ohcl,qm,11,b1,1787,13,5.2,tc1
ar,2025ohcl,qm,11,b2,4050,0,16.8,tc1
ar,2025ohcl,qm,11,b2,4050,1,16.7,tc4
ar,2025ohcl,qm,11,b2,4050,2,15.1,tc1
ar,2025ohcl,qm,11,b2,4050,3,22.6,tc4
ar,2025ohcl,qm,11,b2,4050,4,15.3,tc4
RH,2025ohcl,qm,12,b3,3173,0,8.9,tc3
RH,2025ohcl,qm,12,b3,3173,1,4.5,tc3
RH,2025ohcl,qm,12,b3,3173,2,4.7,tc2
RH,2025ohcl,qm,12,b3,3173,3,9.5,tc3
RH,2025ohcl,qm,12,b3,3173,4,21,tc3
RH,2025ohcl,qm,12,b3,3173,5,4.7,tc3
RH,2025ohcl,qm,12,b3,3173,6,5.4,tc2
RH,2025ohcl,qm,12,b3,3173,7,5.1,tc2
RH,2025ohcl,qm,12,b3,3173,8,7.9,tc2
RH,2025ohcl,qm,12,b3,3173,9,7.7,tc1
RH,2025ohcl,qm,12,b3,3173,10,8.5,tc1
RH,2025ohcl,qm,12,b3,3173,11,10.8,tc1
RH,2025ohcl,qm,12,b3,3173,12,9.1,tc1
RH,2025ohcl,qm,12,b3,3173,13,7.1,tc1
ar,2025ohcl,qm,12,b2,3954,0,14.1,tap
ar,2025ohcl,qm,12,b2,3954,1,74,tap
ar,2025ohcl,qm,12,b2,3954,2,30.9,tc1
ACS,2025ohcl,qm,12,r2,9545,0,119,tc3
ML,2025ohcl,qm,12,r1,695,0,4.1,tc4
ML,2025ohcl,qm,12,r1,695,1,7.1,tc4
ML,2025ohcl,qm,12,r1,695,2,13.4,tc3
ML,2025ohcl,qm,12,r1,695,3,4.4,tc3
ML,2025ohcl,qm,12,r1,695,4,5.3,tc2
ML,2025ohcl,qm,12,r1,695,5,3.8,tc2
ML,2025ohcl,qm,12,r1,695,6,20.7,tc3
ML,2025ohcl,qm,12,r1,695,7,15.1,tc2
ML,2025ohcl,qm,12,r1,695,8,8.3,tc2
ML,2025ohcl,qm,12,r1,695,9,13.2,tc3
ML,2025ohcl,qm,12,r1,695,10,6.7,tc2
ML,2025ohcl,qm,12,r1,695,11,5.2,tc4
ML,2025ohcl,qm,12,r1,695,12,10.1,tc4
JS,2025ohcl,qm,12,r3,9139,0,87.1,tc3
ar,2025ohcl,qm,13,b2,2228,0,4,tc3
ar,2025ohcl,qm,13,b2,2228,1,14.8,tap
ar,2025ohcl,qm,13,b2,2228,2,10.1,tan
ar,2025ohcl,qm,13,b2,2228,3,16.7,tan
ar,2025ohcl,qm,13,b2,2228,4,12.6,tc3
ar,2025ohcl,qm,13,b2,2228,5,10.1,tan
ar,2025ohcl,qm,13,b2,2228,6,15.6,tan
ar,2025ohcl,qm,13,b2,2228,7,16.7,tc3
ar,2025ohcl,qm,13,b2,2228,8,13.1,tc3
ACS,2025ohcl,qm,13,r2,10208,0,22,tap
ACS,2025ohcl,qm,13,r2,10208,1,19.8,tap
ACS,2025ohcl,qm,13,r2,10208,2,31.6,tap
ACS,2025ohcl,qm,13,r2,10208,3,14.5,tap
MF,2025ohcl,qm,13,b1,7717,0,14.2,tc2
MF,2025ohcl,qm,13,b1,7717,1,27.1,tc2
MF,2025ohcl,qm,13,b1,7717,2,11.1,tc2
MF,2025ohcl,qm,13,b1,7717,3,16.8,tc3
MF,2025ohcl,qm,13,b1,7717,4,43.4,tc3
RH,2025ohcl,qm,13,b3,2172,0,24.7,tc4
RH,2025ohcl,qm,13,b3,2172,1,11.2,tc4
RH,2025ohcl,qm,13,b3,2172,2,11,tc4
RH,2025ohcl,qm,13,b3,2172,3,22.8,tc4
RH,2025ohcl,qm,13,b3,2172,4,8.7,tc4
RH,2025ohcl,qm,13,b3,2172,5,8.4,tc2
RH,2025ohcl,qm,13,b3,2172,6,10.6,tc2
RH,2025ohcl,qm,13,b3,2172,7,9.5,tc3
RH,2025ohcl,qm,13,b3,2172,8,16.3,tc4
ML,2025ohcl,qm,13,r1,6181,0,112.9,tc3
JS,2025ohcl,qm,13,r3,3015,0,11.1,tan
JS,2025ohcl,qm,13,r3,3015,1,10.5,tc4
JS,2025ohcl,qm,13,r3,3015,2,5.1,tc4
JS,2025ohcl,qm,13,r3,3015,3,24.5,tc4
JS,2025ohcl,qm,13,r3,3015,4,16.8,tc3
JS,2025ohcl,qm,13,r3,3015,5,8.8,tc3
JS,2025ohcl,qm,13,r3,3015,6,6.1,tc4
JS,2025ohcl,qm,13,r3,3015,7,6.3,tc4
JS,2025ohcl,qm,13,r3,3015,8,20.4,tc4
Luke,2025ohcl,qm,11,r2,8222,0,12.7,tc4
Luke,2025ohcl,qm,11,r2,8222,1,29.7,tc4
Luke,2025ohcl,qm,11,r2,8222,2,33.1,tc4
ar,2025ohcl,qm,14,b2,3484,0,8.9,tc4
ar,2025ohcl,qm,14,b2,3484,1,15.2,tc4
ar,2025ohcl,qm,14,b2,3484,2,25.8,tc4
ar,2025ohcl,qm,14,b2,3484,3,26.5,tc4
ar,2025ohcl,qm,14,b2,3484,4,15.3,tc4
ar,2025ohcl,qm,14,b2,3484,5,10.4,tc3
ar,2025ohcl,qm,14,b2,3484,6,0.6,tc4
ar,2025ohcl,qm,14,b2,3484,7,25,tc4
ACS,2025ohcl,qm,14,r2,3777,0,,{}
MF,2025ohcl,qm,14,b1,8713,0,34.3,tc1
MF,2025ohcl,qm,14,b1,8713,1,44,tc1
RH,2025ohcl,qm,14,b3,8243,0,10.7,tap
RH,2025ohcl,qm,14,b3,8243,1,11.4,tc2
RH,2025ohcl,qm,14,b3,8243,2,15.6,tc2
RH,2025ohcl,qm,14,b3,8243,3,25.5,tc3
RH,2025ohcl,qm,14,b3,8243,4,12.3,tc3
RH,2025ohcl,qm,14,b3,8243,5,15.3,tc3
RH,2025ohcl,qm,14,b3,8243,6,13.1,tc3
RH,2025ohcl,qm,14,b3,8243,7,19.3,tc1
JS,2025ohcl,qm,14,r3,5740,0,1.9,tc4
JS,2025ohcl,qm,14,r3,5740,1,10.6,tc4
JS,2025ohcl,qm,14,r3,5740,2,7.6,tc4
JS,2025ohcl,qm,14,r3,5740,3,33.5,tc3
JS,2025ohcl,qm,14,r3,5740,4,12.6,tc3
JS,2025ohcl,qm,14,r3,5740,5,10,tc3
JS,2025ohcl,qm,14,r3,5740,6,30.7,tc3
ML,2025ohcl,qm,14,r1,2252,0,4.5,tc4
ML,2025ohcl,qm,14,r1,2252,1,6.3,tc4
ML,2025ohcl,qm,14,r1,2252,2,8.2,tc4
ML,2025ohcl,qm,14,r1,2252,3,12.2,tc4
ML,2025ohcl,qm,14,r1,2252,4,10.7,tc4
ML,2025ohcl,qm,14,r1,2252,5,17.2,tc4
ML,2025ohcl,qm,14,r1,2252,6,11.7,tc3
ML,2025ohcl,qm,14,r1,2252,7,11.2,tc1
ML,2025ohcl,qm,14,r1,2252,8,21,tc3
ML,2025ohcl,qm,14,r1,2252,9,11.2,tc3
ar,2025ohcl,qm,15,b2,2399,0,11.2,tc4
ar,2025ohcl,qm,15,b2,2399,1,7.9,tc4
ar,2025ohcl,qm,15,b2,2399,2,9,tc4
ar,2025ohcl,qm,15,b2,2399,3,10.6,tc4
ar,2025ohcl,qm,15,b2,2399,4,11,tc4
ar,2025ohcl,qm,15,b2,2399,5,11.7,tc4
ar,2025ohcl,qm,15,b2,2399,6,27.5,tc4
ar,2025ohcl,qm,15,b2,2399,7,17.1,tc4
ar,2025ohcl,qm,15,b2,2399,8,9.6,tc4
ACS,2025ohcl,qm,15,r2,4991,0,27.7,tc4
ACS,2025ohcl,qm,15,r2,4991,1,27.6,tc4
ACS,2025ohcl,qm,15,r2,4991,2,14.4,tc4
ACS,2025ohcl,qm,15,r2,4991,3,11.8,tc4
JS,2025ohcl,qm,15,r3,7165,0,27.2,tc4
JS,2025ohcl,qm,15,r3,7165,1,13.4,tc4
JS,2025ohcl,qm,15,r3,7165,2,18.1,tc1
JS,2025ohcl,qm,15,r3,7165,3,10.1,tc4
JS,2025ohcl,qm,15,r3,7165,4,22.2,tc3
JS,2025ohcl,qm,15,r3,7165,5,17.1,tc4
JS,2025ohcl,qm,15,r3,7165,6,16.4,tc4
RH,2025ohcl,qm,15,b3,8718,0,,{}
MF,2025ohcl,qm,15,b1,8393,0,,{}
ar,2025ohcl,qm,16,b2,3260,0,5.8,tc4
ar,2025ohcl,qm,16,b2,3260,1,27.8,tc4
ar,2025ohcl,qm,16,b2,3260,2,17.1,tc4
ar,2025ohcl,qm,16,b2,3260,3,40.8,tc4
ACS,2025ohcl,qm,16,r2,48,0,11.7,tc4
ACS,2025ohcl,qm,16,r2,48,1,9,tc4
ACS,2025ohcl,qm,16,r2,48,2,9.2,tc4
ACS,2025ohcl,qm,16,r2,48,3,16.4,tc4
ACS,2025ohcl,qm,16,r2,48,4,24.4,tc4
ACS,2025ohcl,qm,16,r2,48,5,11.9,tc4
RV,2025ohcl,qm,16,b3,5413,0,9.4,tc4
RV,2025ohcl,qm,16,b3,5413,1,17.1,tc4
RV,2025ohcl,qm,16,b3,5413,2,14.6,tc4
RV,2025ohcl,qm,16,b3,5413,3,23.4,tc4
RV,2025ohcl,qm,16,b3,5413,4,23.1,tc2
np,2025ohcl,qm,16,b1,4121,0,23.1,tc4
np,2025ohcl,qm,16,b1,4121,1,98.1,tc4
ML,2025ohcl,qm,16,r1,10303,0,8.6,tc2
ML,2025ohcl,qm,16,r1,10303,1,15.2,tc2
ML,2025ohcl,qm,16,r1,10303,2,15.7,tc3
ML,2025ohcl,qm,16,r1,10303,3,22.4,tc3
ML,2025ohcl,qm,16,r1,10303,4,23.9,tc3
ML,2025ohcl,qm,16,r1,10303,5,21.5,tc3
ML,2025ohcl,qm,16,r1,10303,6,12.8,tc2
JS,2025ohcl,qm,16,r3,9767,0,,{}
ML,2025ohcl,qm,17,r1,2603,0,15.2,tc3
ML,2025ohcl,qm,17,r1,2603,1,16.1,tc3
ML,2025ohcl,qm,17,r1,2603,2,26.9,tc3
ML,2025ohcl,qm,17,r1,2603,3,10.3,tc3
ML,2025ohcl,qm,17,r1,2603,4,17.1,tc2
ML,2025ohcl,qm,17,r1,2603,5,13.5,tc2
ML,2025ohcl,qm,17,r1,2603,6,9,tc3
ACS,2025ohcl,qm,17,r2,4085,0,25.7,tc1
ACS,2025ohcl,qm,17,r2,4085,1,13.9,tc1
ACS,2025ohcl,qm,17,r2,4085,2,26.6,tc1
ACS,2025ohcl,qm,17,r2,4085,3,37.2,tc1
ACS,2025ohcl,qm,17,r2,4085,4,23.1,tc1
RV,2025ohcl,qm,17,b3,9643,0,69.6,tc2
RV,2025ohcl,qm,17,b3,9643,1,26.1,tc2
np,2025ohcl,qm,17,b1,8140,0,15.6,tc2
np,2025ohcl,qm,17,b1,8140,1,16.1,tc2
np,2025ohcl,qm,17,b1,8140,2,11.5,tc3
np,2025ohcl,qm,17,b1,8140,3,42.2,tc3
ar,2025ohcl,qm,17,b2,128,0,48.7,tc1
ar,2025ohcl,qm,17,b2,128,1,53.9,tc4
JS,2025ohcl,qm,17,r3,6964,0,26,tc4
JS,2025ohcl,qm,17,r3,6964,1,15.3,tc4
JS,2025ohcl,qm,17,r3,6964,2,24.4,tc4
Luke,2025ohcl,qm,15,r1,1308,0,21.6,tc1
Luke,2025ohcl,qm,15,r1,1308,1,32.1,tap
Luke,2025ohcl,qm,15,r1,1308,2,61.8,tap
Luke,2025ohcl,qm,15,r1,1308,3,12.8,tap
np,2025ohcl,qm,18,b1,9622,0,52.4,tc1
np,2025ohcl,qm,18,b1,9622,1,19.9,tc1
np,2025ohcl,qm,18,b1,9622,2,10.6,tc1
RV,2025ohcl,qm,18,b3,1559,0,12.2,tc4
RV,2025ohcl,qm,18,b3,1559,1,13,tc4
RV,2025ohcl,qm,18,b3,1559,2,16.3,tc4
RV,2025ohcl,qm,18,b3,1559,3,22,tc4
RV,2025ohcl,qm,18,b3,1559,4,27.6,tc4
RV,2025ohcl,qm,18,b3,1559,5,15.7,tc4
ML,2025ohcl,qm,18,r1,10207,0,31.4,tap
ML,2025ohcl,qm,18,r1,10207,1,19,tap
ML,2025ohcl,qm,18,r1,10207,2,12.2,tc1
ML,2025ohcl,qm,18,r1,10207,3,16.1,tc1
ML,2025ohcl,qm,18,r1,10207,4,9.5,tc1
ML,2025ohcl,qm,18,r1,10207,5,15,tc1
ML,2025ohcl,qm,18,r1,10207,6,9.5,tc1
ML,2025ohcl,qm,18,r1,10207,7,14.4,tc1
JS,2025ohcl,qm,18,r3,1405,0,0.1,tc1
JS,2025ohcl,qm,18,r3,1405,1,5.1,tc4
JS,2025ohcl,qm,18,r3,1405,2,4.3,tc4
JS,2025ohcl,qm,18,r3,1405,3,29.2,tc3
ar,2025ohcl,qm,18,b2,9653,0,3,tap
ar,2025ohcl,qm,18,b2,9653,1,33.4,tap
ar,2025ohcl,qm,18,b2,9653,2,29.7,tap
ar,2025ohcl,qm,18,b2,9653,3,19.4,tap
ACS,2025ohcl,qm,18,r2,7885,0,16.7,tc2
ay,2025ohcl,qm,19,b2,120,0,34.6,tc3
ay,2025ohcl,qm,19,b2,120,1,19.2,tc3
ay,2025ohcl,qm,19,b2,120,2,33.4,tc3
ay,2025ohcl,qm,19,b2,120,3,27.2,tc4
np,2025ohcl,qm,19,b1,677,0,16.6,tc2
np,2025ohcl,qm,19,b1,677,1,19,tc2
np,2025ohcl,qm,19,b1,677,2,23.1,tc2
np,2025ohcl,qm,19,b1,677,3,0.4,tc2
np,2025ohcl,qm,19,b1,677,4,24.2,tc1
np,2025ohcl,qm,19,b1,677,5,14.2,tc2
ML,2025ohcl,qm,19,r1,8145,0,44.1,tc4
ML,2025ohcl,qm,19,r1,8145,1,23,tc4
RV,2025ohcl,qm,19,b3,4611,0,5,tc4
RV,2025ohcl,qm,19,b3,4611,1,10.2,tap
RV,2025ohcl,qm,19,b3,4611,2,4.6,tc2
RV,2025ohcl,qm,19,b3,4611,3,7.8,tap
RV,2025ohcl,qm,19,b3,4611,4,8.4,tc3
RV,2025ohcl,qm,19,b3,4611,5,8.5,tc4
RV,2025ohcl,qm,19,b3,4611,6,8.6,tc4
RV,2025ohcl,qm,19,b3,4611,7,26.8,tc4
RV,2025ohcl,qm,19,b3,4611,8,11.1,tc3
RV,2025ohcl,qm,19,b3,4611,9,4.8,tc3
RV,2025ohcl,qm,19,b3,4611,10,5.4,tc3
RV,2025ohcl,qm,19,b3,4611,11,13,tc3
RV,2025ohcl,qm,19,b3,4611,12,5.6,tc2
ACS,2025ohcl,qm,19,r2,10582,0,,{}
JS,2025ohcl,qm,19,r3,2228,0,7.5,tc4
JS,2025ohcl,qm,19,r3,2228,1,11.4,tc4
JS,2025ohcl,qm,19,r3,2228,2,14.2,tc4
JS,2025ohcl,qm,19,r3,2228,3,13.6,tc4
JS,2025ohcl,qm,19,r3,2228,4,11.2,tc3
JS,2025ohcl,qm,19,r3,2228,5,11.5,tap
JS,2025ohcl,qm,19,r3,2228,6,5.9,tap
JS,2025ohcl,qm,19,r3,2228,7,9.1,tc3
JS,2025ohcl,qm,19,r3,2228,8,8.4,tc3
JS,2025ohcl,qm,19,r3,2228,9,18.2,tc3
ACS,2025ohcl,qm,20,r2,2252,0,1.7,tc4
ACS,2025ohcl,qm,20,r2,2252,1,8.9,tc4
ACS,2025ohcl,qm,20,r2,2252,2,11.7,tc3
ACS,2025ohcl,qm,20,r2,2252,3,6.9,tc3
ACS,2025ohcl,qm,20,r2,2252,4,18,tc4
ACS,2025ohcl,qm,20,r2,2252,5,10.6,tc2
ACS,2025ohcl,qm,20,r2,2252,6,9.4,tc2
ACS,2025ohcl,qm,20,r2,2252,7,7.6,tc4
ACS,2025ohcl,qm,20,r2,2252,8,7.9,tc4
ACS,2025ohcl,qm,20,r2,2252,9,11.6,tc1
ACS,2025ohcl,qm,20,r2,2252,10,9.5,tc4
ACS,2025ohcl,qm,20,r2,2252,11,11.5,tc4
ay,2025ohcl,qm,20,b2,6181,0,57.8,tan
np,2025ohcl,qm,20,b1,291,0,21.9,tc3
np,2025ohcl,qm,20,b1,291,1,17.5,tc3
np,2025ohcl,qm,20,b1,291,2,8.8,tc3
np,2025ohcl,qm,20,b1,291,3,11.5,tc3
np,2025ohcl,qm,20,b1,291,4,15,tc3
RV,2025ohcl,qm,20,b3,1511,0,7.7,tap
RV,2025ohcl,qm,20,b3,1511,1,8.7,tap
RV,2025ohcl,qm,20,b3,1511,2,18.7,tc4
RV,2025ohcl,qm,20,b3,1511,3,37.6,tc4
RV,2025ohcl,qm,20,b3,1511,4,18,tc4
RV,2025ohcl,qm,20,b3,1511,5,9.3,tc4
JS,2025ohcl,qm,20,r3,1787,0,12.3,tc3
JS,2025ohcl,qm,20,r3,1787,1,10.4,tc3
JS,2025ohcl,qm,20,r3,1787,2,23.3,tc2
JS,2025ohcl,qm,20,r3,1787,3,20.3,tc4
JS,2025ohcl,qm,20,r3,1787,4,13.3,tc3
JS,2025ohcl,qm,20,r3,1787,5,8,tc2
JS,2025ohcl,qm,20,r3,1787,6,3.2,tc2
JS,2025ohcl,qm,20,r3,1787,7,19.9,tc3
JS,2025ohcl,qm,20,r3,1787,8,12.3,tc3
ML,2025ohcl,qm,20,r1,8713,0,19.9,tap
ML,2025ohcl,qm,20,r1,8713,1,35.5,tap
ML,2025ohcl,qm,20,r1,8713,2,14.4,tc1
ML,2025ohcl,qm,20,r1,8713,3,10.5,tc1
ML,2025ohcl,qm,20,r1,8713,4,12.7,tc1
ACS,2025ohcl,qm,21,r2,10208,0,41.6,tap
ACS,2025ohcl,qm,21,r2,10208,1,25.1,tap
ACS,2025ohcl,qm,21,r2,10208,2,41.1,tap
ay,2025ohcl,qm,21,b2,7165,0,46.4,tc4
ay,2025ohcl,qm,21,b2,7165,1,10.9,tc4
ay,2025ohcl,qm,21,b2,7165,2,28.3,tc4
ay,2025ohcl,qm,21,b2,7165,3,8.7,tc4
ay,2025ohcl,qm,21,b2,7165,4,10.7,tc4
ay,2025ohcl,qm,21,b2,7165,5,9.5,tc4
ay,2025ohcl,qm,21,b2,7165,6,12.6,tc3
ay,2025ohcl,qm,21,b2,7165,7,7,tc3
ML,2025ohcl,qm,21,r1,4145,0,9.9,tc4
ML,2025ohcl,qm,21,r1,4145,1,5.7,tan
ML,2025ohcl,qm,21,r1,4145,2,8.8,tc3
ML,2025ohcl,qm,21,r1,4145,3,9.5,tc3
ML,2025ohcl,qm,21,r1,4145,4,5.9,tan
ML,2025ohcl,qm,21,r1,4145,5,8.8,tc3
ML,2025ohcl,qm,21,r1,4145,6,8.1,tc3
ML,2025ohcl,qm,21,r1,4145,7,10.6,tc3
ML,2025ohcl,qm,21,r1,4145,8,6.3,tan
ML,2025ohcl,qm,21,r1,4145,9,7.5,tc2
ML,2025ohcl,qm,21,r1,4145,10,5.7,tc2
ML,2025ohcl,qm,21,r1,4145,11,5.8,tc2
ML,2025ohcl,qm,21,r1,4145,12,8.1,tc2
ML,2025ohcl,qm,21,r1,4145,13,8.8,tc2
RV,2025ohcl,qm,21,b3,3777,0,,{}
np,2025ohcl,qm,21,b1,8393,0,,{}
JS,2025ohcl,qm,21,r3,4601,0,12.5,tc4
JS,2025ohcl,qm,21,r3,4601,1,16.9,tc3
ay,2025ohcl,qm,22,b2,5740,0,4.8,tc4
ay,2025ohcl,qm,22,b2,5740,1,18.4,tc4
ay,2025ohcl,qm,22,b2,5740,2,10.7,tc4
ay,2025ohcl,qm,22,b2,5740,3,71.1,tc4
np,2025ohcl,qm,22,b1,3193,0,23.8,tan
np,2025ohcl,qm,22,b1,3193,1,42.7,tan
np,2025ohcl,qm,22,b1,3193,2,40.8,tc2
np,2025ohcl,qm,22,b1,3193,3,18.5,tc2
RV,2025ohcl,qm,22,b3,4050,0,37.9,tc3
RV,2025ohcl,qm,22,b3,4050,1,18.2,tc3
RV,2025ohcl,qm,22,b3,4050,2,74.4,tc4
ACS,2025ohcl,qm,22,r2,5413,0,25.6,tc4
ACS,2025ohcl,qm,22,r2,5413,1,13.1,tc4
ACS,2025ohcl,qm,22,r2,5413,2,15.3,tc4
ACS,2025ohcl,qm,22,r2,5413,3,14.4,tc4
ACS,2025ohcl,qm,22,r2,5413,4,25.2,tc4
JS,2025ohcl,qm,22,r3,48,0,19.2,tc4
JS,2025ohcl,qm,22,r3,48,1,10.4,tc4
JS,2025ohcl,qm,22,r3,48,2,11.3,tc4
JS,2025ohcl,qm,22,r3,48,3,10.3,tc4
JS,2025ohcl,qm,22,r3,48,4,22.1,tc4
JS,2025ohcl,qm,22,r3,48,5,21,tc4
JS,2025ohcl,qm,22,r3,48,6,10.4,tc2
JS,2025ohcl,qm,22,r3,48,7,12.2,tc3
ML,2025ohcl,qm,22,r1,9545,0,,{}
MK,2025ohcl,qm,23,r3,2603,0,8.1,tc4
MK,2025ohcl,qm,23,r3,2603,1,11.9,tc4
MK,2025ohcl,qm,23,r3,2603,2,7.9,tc4
MK,2025ohcl,qm,23,r3,2603,3,21.4,tc1
MK,2025ohcl,qm,23,r3,2603,4,7.6,tc4
ay,2025ohcl,qm,23,b2,10303,0,28.3,tc2
ay,2025ohcl,qm,23,b2,10303,1,18.2,tc3
ay,2025ohcl,qm,23,b2,10303,2,29.8,tc3
ay,2025ohcl,qm,23,b2,10303,3,16.9,tc3
ay,2025ohcl,qm,23,b2,10303,4,11.7,tap
ar,2025ohcl,qm,23,r2,8222,0,9.8,tc3
ar,2025ohcl,qm,23,r2,8222,1,15.9,tc4
ar,2025ohcl,qm,23,r2,8222,2,30.6,tc3
ML,2025ohcl,qm,23,r1,8140,0,23,tc1
ML,2025ohcl,qm,23,r1,8140,1,11.2,tc3
ML,2025ohcl,qm,23,r1,8140,2,38.5,tc3
ML,2025ohcl,qm,23,r1,8140,3,37,tc3
ML,2025ohcl,qm,23,r1,8140,4,8,tc3
RV,2025ohcl,qm,23,b3,3015,0,11,tan
RV,2025ohcl,qm,23,b3,3015,1,4,tan
RV,2025ohcl,qm,23,b3,3015,2,9.4,tan
RV,2025ohcl,qm,23,b3,3015,3,21,tc4
RV,2025ohcl,qm,23,b3,3015,4,8.3,tc4
RV,2025ohcl,qm,23,b3,3015,5,5.5,tc4
RV,2025ohcl,qm,23,b3,3015,6,15.1,tc4
RV,2025ohcl,qm,23,b3,3015,7,10.6,tc4
RV,2025ohcl,qm,23,b3,3015,8,12.3,tc4
RV,2025ohcl,qm,23,b3,3015,9,4.1,tc4
RV,2025ohcl,qm,23,b3,3015,10,14.2,tc4
np,2025ohcl,qm,23,b1,8718,0,,{}
ar,2025ohcl,qm,24,r2,7885,0,40.5,tc1
ar,2025ohcl,qm,24,r2,7885,1,26.6,tc2
ar,2025ohcl,qm,24,r2,7885,2,42.2,tc1
ar,2025ohcl,qm,24,r2,7885,3,11.5,tc1
np,2025ohcl,qm,24,b1,3260,0,4.4,tc4
np,2025ohcl,qm,24,b1,3260,1,18.4,tc4
np,2025ohcl,qm,24,b1,3260,2,22.5,tc4
np,2025ohcl,qm,24,b1,3260,3,25.1,tc4
np,2025ohcl,qm,24,b1,3260,4,22.8,tc4
RV,2025ohcl,qm,24,b3,4085,0,3.3,tc1
RV,2025ohcl,qm,24,b3,4085,1,17.2,tc4
RV,2025ohcl,qm,24,b3,4085,2,29.3,tc4
RV,2025ohcl,qm,24,b3,4085,3,39.1,tc4
RV,2025ohcl,qm,24,b3,4085,4,19,tc4
rh,2025ohcl,qm,24,r1,4121,0,41,tc4
rh,2025ohcl,qm,24,r1,4121,1,7.9,tc4
rh,2025ohcl,qm,24,r1,4121,2,10.5,tc4
rh,2025ohcl,qm,24,r1,4121,3,13.2,tc3
rh,2025ohcl,qm,24,r1,4121,4,18,tc3
MK,2025ohcl,qm,24,r3,4991,0,14.9,tc4
MK,2025ohcl,qm,24,r3,4991,1,37.8,tc4
MK,2025ohcl,qm,24,r3,4991,2,10.5,tc4
MK,2025ohcl,qm,24,r3,4991,3,23,tc4
MK,2025ohcl,qm,24,r3,4991,4,44,tc4
ay,2025ohcl,qm,24,b2,9139,0,,{}
