Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Coral Miss,Auto Algae Processor,Auto Algae Net,Auto Algae Remove From Reef,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Coral Miss,Teleop Algae Removed From Reef,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Miss,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Good Driver,Bad Driver,Yellow Card,Red Card,Egregiously Bad Event,Comment
aas,2025dal,qm,7,b3,4005,0,0,0,0,1,0,0,0,0,"0.1,10.3,10.8,12.7,34.9,18.3,16.9","tc4,tc4,tc4,tc4,tc4,tc4,tc4",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,had climb but fell off
DD,2025dal,qm,7,b1,9280,0,0,0,0,0,0,0,0,1,"20,67.6,15.6,8.6,17.5","tc4,tc4,tc4,tc4,tc4",5,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
ML,2025dal,qm,7,r1,3297,1,0,0,0,0,0,1,1,1,8.1,tap,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0
RV,2025dal,qm,7,r2,7197,0,0,0,1,1,0,0,0,1,"4.6,20.3,16.7,14.7,7.6,11.7,6.4,6.2,14.6,15.4,11.9,2.1","tc4,tc1,tc3,tc1,tc3,tc2,tc2,tc2,tc1,tc1,tc1,tc1",1,2,3,6,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Luke,2025dal,qm,7,b2,9312,0,0,0,0,1,0,0,0,1,"57.3,54.2","tc2,tc2",0,0,2,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,intake repeatedly jammed and got game pieces stuck in various mechanisms 
JS,2025dal,qm,4,r2,6995,1,0,0,0,0,0,2,2,1,"8.1,6.7,8.4,19.8,7,8,7.9,9,11.3,7.7,25.3","tap,tap,tan,tc3,tc3,tc3,tc4,tan,tc4,tc4,tan",3,3,0,0,0,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0
Jp,2025dal,qm,8,r3,3173,1,0,0,0,0,0,0,0,1,"8.9,7.5,19.5,13,16.1,12,8.5,0.2,5.7,5.6,14.7,8.3","tan,tan,tc4,tc4,tc4,tc4,tc3,tc3,tc3,tc3,tc3,tc1",4,5,0,1,0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,What a mess 
DD,2025dal,qm,8,b1,4013,0,0,0,0,0,0,0,0,1,"9.9,44.7","tap,tap",0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Aas,2025dal,qm,8,b3,7034,2,0,0,0,1,0,0,0,1,"0.1,12.9,15.3,9.8,12.2,10.7,11.5,8.9,13.7,5.9","tc4,tc4,tc4,tc4,tc4,tc4,tc4,tc3,tc3,tc3",7,3,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
ML,2025dal,qm,8,r1,7048,1,0,0,0,1,0,0,0,1,"5.5,32.4,13.6,39","tc4,tc4,tc4,tc4",4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
RV,2025dal,qm,8,r2,6348,0,0,0,0,1,0,0,0,1,"15.2,15.6,41.2","tc1,tc4,tc4",2,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Luke,2025dal,qm,8,b2,4613,0,0,0,0,0,0,1,2,0,"23.3,15.4,5.5,5.3,6.3,7,4.6,10.1,12.8,4.1,12.9,13.2","tan,tc3,tc2,tc3,tc3,tc2,tc2,tc2,tc3,tc3,tc3,tc2",0,6,5,0,5,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,need to work on aim but very good algae bot
Luke,2025dal,qm,9,b2,694,3,0,0,0,0,0,0,0,0,"0.9,8.3,11.3,5.9,5,6.7,6.7,1.6,3.8,7.2,4.9,11.4,5.5,7.5,6,12.5","tc4,tan,tap,tc4,tan,tc4,tc3,tc3,tc2,tc2,tc2,tc3,tc2,tc2,tc4,tc3",4,4,5,0,1,0,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0
Polvi,2025dal,qm,9,r3,900,1,0,0,0,1,0,0,0,1,"7.2,17.5,7,5.2,5.9,7,5.7,7.6,21.2,12.2,5.7,4.1","tc4,tc4,tc4,tc4,tc3,tc2,tc2,tc2,tc3,tc3,tc2,tc2",4,3,5,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DD,2025dal,qm,9,b1,1847,1,0,0,0,1,0,0,0,1,"17.8,10.2,18,14,9,12.3,9.7,6.9,8.5","tc4,tc3,tc3,tc2,tc2,tc3,tc1,tc1,tc1",1,3,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
RV,2025dal,qm,9,r2,1678,4,0,0,0,0,0,0,0,1,"10.5,7.9,5.4,4.2,3.8,9.5,4.6,2.7,3.1,4.5,8.3,6.8,5.8,2.4,6.6,7,8.6,5.4,5,3.9,9.6","tc3,tc2,tap,tc4,tc3,tc3,tc2,tc2,tc2,tc3,tc4,tc3,tc3,tc2,tc1,tc2,tan,tan,tc1,tc1,tan",2,6,6,3,0,1,1,3,0,1,0,3,0,0,0,0,0,0,0,0,0
ML,2025dal,qm,9,r1,9032,1,0,0,0,0,0,1,1,1,"7.8,13.6,11,5.6,22.3,4.9,12,30.1,8.7","tan,tan,tc3,tc4,tc3,tc2,tc2,tan,tc1",1,2,2,1,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
Aas,2025dal,qm,9,b3,1481,1,0,0,0,0,0,0,0,1,"0.1,7.4,9.7,39,9.6,8.3,12.8","tc4,tc3,tc3,tc3,tc2,tc2,tc2",1,3,3,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,"Had trouble in taking coral at station, I muddied the start of teleop bc people blocked me"
JS,2025dal,qm,1,r3,4415,0,0,0,0,1,0,1,1,1,"7.2,7.5,8.3,5.6,6.9,9.1,5,5.8,5.1,9.5,9.9,23.3","tan,tc3,tc3,tc3,tan,tc3,tc2,tc2,tc2,tc2,tc1,tc2",0,4,5,1,0,2,0,2,1,1,1,3,0,1,0,0,1,0,0,0,0
Luke,2025dal,qm,10,b2,1731,2,0,0,0,1,0,0,0,0,"26,6.9,8.7,9.1,9.3,15.5,16.9,17.2","tan,tc3,tc2,tc3,tc1,tc1,tc1,tc1",0,2,1,4,2,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0
