Scouter Name,Event,Match Level,Match #,Robot,Team #,Auto Coral Level 4,Auto Coral Level 3,Auto Coral Level 2,Auto Coral Level 1,Auto Coral Miss,Auto Algae Processor,Auto Algae Net,Auto Algae Remove From Reef,Leave,Cycle Timer,Cycle Type,Teleop Coral Level 4,Teleop Coral Level 3,Teleop Coral Level 2,Teleop Coral Level 1,Teleop Coral Miss,Teleop Algae Removed From Reef,Teleop Algae Processor,Teleop Algae Net,Teleop Algae Miss,Pickup From Floor,Pickup From Coral Station,Endgame State,Played Defense,Was Defended,Died,Tippy,Good Driver,Bad Driver,Yellow Card,Red Card,Egregiously Bad Event,Comment
RH,2025ohcl,qm,9,r2,3260,1,0,0,0,0,0,0,0,1,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,barely moved after auto
MK,2025ohcl,qm,9,b2,9622,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,missed a lot of corals from coral stationand missed at base level
RV,2025ohcl,qm,10,b1,8393,1,0,0,0,0,0,0,0,1,"13.5,15.1,22.7,27,31.3","tc4,tc3,tc2,tap,tc3",1,2,1,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,climb fail
RH,2025ohcl,qm,10,r2,4269,0,0,0,0,0,0,0,0,1,"10.3,25.1,18.6,40.4,5.4,7.6,17.4","tc1,tap,tap,tc3,tc2,tc2,tc3",0,2,2,1,2,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0
MK,2025ohcl,qm,10,b2,6964,0,0,0,0,1,0,0,0,1,"19.2,13.5,18.3,48","tc4,tc4,tc4,tc3",3,1,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
ACS,2025ohcl,qm,10,r1,10582,0,0,0,0,0,0,0,0,1,,{},0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,I have no idea what happened or if it was the driver but it basically did nothing at all
MF,2025ohcl,qm,11,r2,2603,0,0,0,0,0,0,0,0,0,"4.2,9.8,3.7,15.2,19,5,5.5,11.6,7.2","tc4,tc4,tc4,tc3,tc2,tc2,tc3,tc2,tc1",3,2,3,1,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
RV,2025ohcl,qm,11,b1,3777,0,0,0,0,0,0,0,0,0,,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bro didn't show up 
ACS,2025ohcl,qm,11,r1,9653,0,0,0,0,0,0,0,0,1,65.4,tc1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
leo,2025nytr,qm,11,r3,8243,0,0,0,2,0,0,0,0,1,"14.6,16.3,41.4,9.8,7.8,17.9,25.1","tc1,tap,tc3,tc3,tc2,tc1,tc1",0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
